id_pedido,id_cliente,sku_produto,data_compra,quantidade
PED005744,CLI05034,SKU040,2025-04-14,5
PED005745,CLI02387,SKU039,2025-09-08,2
PED005746,CLI01160,SKU033,2025-03-15,5
PED005747,CLI01045,SKU048,2025-04-14,2
PED005748,CLI06700,SKU016,2025-08-30,2
PED005749,CLI09827,SKU014,2025-11-06,3
PED005750,CLI09961,SKU004,2025-04-25,2
PED005751,CLI01481,SKU005,2025-07-20,5
PED005752,CLI09729,SKU016,2025-08-06,1
PED005753,CLI03376,SKU049,2025-04-23,2
PED005754,CLI06141,SKU009,2025-05-24,3
PED005755,CLI05614,SKU005,2025-12-07,3
PED005756,CLI03867,SKU039,2025-11-25,1
PED005757,CLI09184,SKU007,2025-03-09,3
PED005758,CLI02720,SKU046,2025-07-18,2
PED005759,CLI08466,SKU015,2025-04-26,1
PED005760,CLI07013,SKU004,2025-01-29,5
PED005761,CLI00156,SKU013,2025-05-05,2
PED005762,CLI05745,SKU046,2025-09-24,2
PED005763,CLI00422,SKU033,2025-07-25,5
PED005764,CLI04435,SKU008,2025-02-16,2
PED005765,CLI09501,SKU040,2025-11-27,3
PED005766,CLI09656,SKU016,2025-05-31,2
PED005767,CLI06057,SKU026,2025-05-14,2
PED005768,CLI05028,SKU009,2025-06-25,5
PED005769,CLI09382,SKU030,2025-11-01,5
PED005770,CLI02963,SKU035,2025-01-05,3
PED005771,CLI06438,SKU008,2025-01-11,1
PED005772,CLI02263,SKU021,2025-05-18,2
PED005773,CLI01641,SKU033,2025-04-15,4
PED005774,CLI03654,SKU045,2025-10-13,1
PED005775,CLI08055,SKU012,2025-06-05,3
PED005776,CLI00090,SKU030,2025-07-25,3
PED005777,CLI03927,SKU029,2025-06-12,2
PED005778,CLI05341,SKU005,2025-07-17,2
PED005779,CLI05629,SKU046,2025-02-05,1
PED005780,CLI08819,SKU014,2025-03-22,3
PED005781,CLI04792,SKU021,2025-12-13,1
PED005782,CLI08682,SKU021,2025-11-04,1
PED005783,CLI08399,SKU040,2025-07-11,3
PED005784,CLI03997,SKU004,2025-03-19,3
PED005785,CLI01847,SKU013,2025-06-17,2
PED005786,CLI09832,SKU020,2025-04-14,2
PED005787,CLI03791,SKU024,2025-06-23,2
PED005788,CLI01947,SKU038,2025-03-04,2
PED005789,CLI03089,SKU011,2025-04-15,2
PED005790,CLI05885,SKU009,2025-11-23,4
PED005791,CLI08813,SKU003,2025-08-04,4
PED005792,CLI00924,SKU040,2025-01-08,4
PED005793,CLI07668,SKU034,2025-07-22,2
PED005794,CLI00226,SKU036,2025-02-07,4
PED005795,CLI02910,SKU007,2025-08-24,5
PED005796,CLI08364,SKU016,2025-01-30,2
PED005797,CLI08360,SKU014,2025-03-25,2
PED005798,CLI04481,SKU020,2025-08-22,3
PED005799,CLI06590,SKU028,2025-01-25,2
PED005800,CLI01788,SKU038,2025-06-01,2
PED005801,CLI00545,SKU007,2025-10-22,2
PED005802,CLI02156,SKU042,2025-07-21,2
PED005803,CLI06700,SKU007,2025-11-07,3
PED005804,CLI00781,SKU002,2025-06-17,4
PED005805,CLI02209,SKU027,2025-09-02,5
PED005806,CLI06134,SKU044,2025-11-29,1
PED005807,CLI09684,SKU005,2025-11-21,4
PED005808,CLI05753,SKU044,2025-04-09,1
PED005809,CLI06915,SKU042,2025-01-05,2
PED005810,CLI07789,SKU014,2025-12-02,4
PED005811,CLI07623,SKU049,2025-12-07,1
PED005812,CLI08937,SKU018,2025-05-21,3
PED005813,CLI03708,SKU040,2025-11-27,2
PED005814,CLI01995,SKU020,2025-07-16,2
PED005815,CLI09397,SKU010,2025-03-29,1
PED005816,CLI04009,SKU029,2025-08-27,1
PED005817,CLI01982,SKU003,2025-11-17,2
PED005818,CLI08107,SKU045,2025-08-12,2
PED005819,CLI05764,SKU009,2025-07-28,2
PED005820,CLI04096,SKU050,2025-08-04,2
PED005821,CLI03487,SKU009,2025-03-05,5
PED005822,CLI06785,SKU015,2025-02-03,2
PED005823,CLI08582,SKU008,2025-04-14,1
PED005824,CLI01028,SKU038,2025-08-04,2
PED005825,CLI01701,SKU001,2025-12-10,2
PED005826,CLI01646,SKU029,2025-01-07,1
PED005827,CLI05869,SKU024,2025-02-22,4
PED005828,CLI09634,SKU050,2025-11-08,3
PED005829,CLI02076,SKU013,2025-07-25,2
PED005830,CLI00023,SKU041,2025-09-15,1
PED005831,CLI05456,SKU014,2025-12-25,4
PED005832,CLI01350,SKU040,2025-06-17,4
PED005833,CLI05793,SKU042,2025-03-24,5
PED005834,CLI04638,SKU025,2025-01-25,4
PED005835,CLI00170,SKU026,2025-05-19,5
PED005836,CLI06955,SKU005,2025-03-24,5
PED005837,CLI06936,SKU014,2025-10-10,3
PED005838,CLI05418,SKU027,2025-01-10,3
PED005839,CLI01553,SKU049,2025-10-25,1
PED005840,CLI00309,SKU006,2025-03-09,3
PED005841,CLI05930,SKU014,2025-05-12,4
PED005842,CLI05881,SKU014,2025-11-19,5
PED005843,CLI04166,SKU042,2025-11-09,2
PED005844,CLI08085,SKU020,2025-05-19,4
PED005845,CLI00548,SKU003,2025-08-19,5
PED005846,CLI00522,SKU016,2025-05-20,1
PED005847,CLI00694,SKU001,2025-11-07,2
PED005848,CLI01145,SKU012,2025-09-20,5
PED005849,CLI06019,SKU030,2025-04-23,5
PED005850,CLI09230,SKU049,2025-09-27,2
PED005851,CLI06187,SKU010,2025-11-15,1
PED005852,CLI07778,SKU003,2025-01-31,3
PED005853,CLI07543,SKU016,2025-07-31,2
PED005854,CLI06048,SKU004,2025-01-17,4
PED005855,CLI01979,SKU031,2025-08-31,3
PED005856,CLI05874,SKU027,2025-09-27,5
PED005857,CLI08786,SKU030,2025-06-26,3
PED005858,CLI06950,SKU032,2025-06-14,2
PED005859,CLI02618,SKU022,2025-11-21,2
PED005860,CLI08767,SKU043,2025-09-26,2
PED005861,CLI05044,SKU022,2025-11-12,5
PED005862,CLI01034,SKU027,2025-08-20,5
PED005863,CLI07333,SKU041,2025-04-21,1
PED005864,CLI07431,SKU042,2025-04-28,4
PED005865,CLI05890,SKU029,2025-03-27,1
PED005866,CLI04508,SKU049,2025-04-16,1
PED005867,CLI04660,SKU024,2025-05-30,4
PED005868,CLI01556,SKU020,2025-03-13,5
PED005869,CLI06893,SKU038,2025-04-01,1
PED005870,CLI00202,SKU022,2025-10-02,5
PED005871,CLI02277,SKU008,2025-08-07,2
PED005872,CLI07037,SKU009,2025-08-28,5
PED005873,CLI06939,SKU014,2025-12-14,3
PED005874,CLI08204,SKU030,2025-03-28,4
PED005875,CLI07481,SKU031,2025-12-10,4
PED005876,CLI03841,SKU032,2025-07-16,3
PED005877,CLI04842,SKU011,2025-11-04,2
PED005878,CLI09305,SKU026,2025-12-07,5
PED005879,CLI03425,SKU023,2025-05-30,3
PED005880,CLI05239,SKU012,2025-06-15,5
PED005881,CLI03927,SKU004,2025-02-21,3
PED005882,CLI08222,SKU011,2025-05-11,1
PED005883,CLI05560,SKU028,2025-11-19,1
PED005884,CLI05575,SKU018,2025-03-21,2
PED005885,CLI09827,SKU018,2025-08-17,5
PED005886,CLI06779,SKU031,2025-12-23,3
PED005887,CLI07782,SKU033,2025-08-25,2
PED005888,CLI09956,SKU022,2025-12-25,2
PED005889,CLI07773,SKU037,2025-01-27,2
PED005890,CLI03968,SKU042,2025-03-23,3
PED005891,CLI07688,SKU012,2025-06-12,4
PED005892,CLI04054,SKU002,2025-01-21,3
PED005893,CLI04593,SKU011,2025-06-23,1
PED005894,CLI06426,SKU006,2025-09-21,2
PED005895,CLI08306,SKU049,2025-10-27,2
PED005896,CLI02287,SKU043,2025-01-16,4
PED005897,CLI09388,SKU025,2025-05-05,5
PED005898,CLI09221,SKU049,2025-02-06,1
PED005899,CLI02485,SKU041,2025-02-20,2
PED005900,CLI04027,SKU008,2025-08-11,1
PED005901,CLI06283,SKU021,2025-09-14,1
PED005902,CLI00690,SKU032,2025-01-23,5
PED005903,CLI02509,SKU041,2025-08-28,2
PED005904,CLI03620,SKU004,2025-05-07,5
PED005905,CLI08420,SKU012,2025-12-18,4
PED005906,CLI04786,SKU035,2025-02-11,3
PED005907,CLI07980,SKU032,2025-08-04,2
PED005908,CLI03499,SKU041,2025-12-17,1
PED005909,CLI02696,SKU012,2025-09-10,2
PED005910,CLI08305,SKU016,2025-07-28,2
PED005911,CLI05438,SKU045,2025-03-20,2
PED005912,CLI02389,SKU015,2025-05-31,2
PED005913,CLI04576,SKU024,2025-10-18,2
PED005914,CLI09016,SKU009,2025-06-07,3
PED005915,CLI03860,SKU002,2025-04-15,2
PED005916,CLI07166,SKU047,2025-06-10,3
PED005917,CLI07789,SKU021,2025-09-14,2
PED005918,CLI07880,SKU001,2025-02-21,2
PED005919,CLI05279,SKU045,2025-06-22,2
PED005920,CLI09625,SKU025,2025-08-19,3
PED005921,CLI05182,SKU033,2025-01-20,3
PED005922,CLI02550,SKU039,2025-05-26,2
PED005923,CLI02641,SKU009,2025-01-16,2
PED005924,CLI00600,SKU002,2025-12-13,3
PED005925,CLI05483,SKU046,2025-12-09,2
PED005926,CLI02607,SKU007,2025-07-26,2
PED005927,CLI01749,SKU033,2025-06-17,3
PED005928,CLI04792,SKU049,2025-06-19,2
PED005929,CLI00484,SKU027,2025-06-07,2
PED005930,CLI04923,SKU030,2025-11-03,2
PED005931,CLI08405,SKU005,2025-08-18,2
PED005932,CLI07187,SKU006,2025-03-22,2
PED005933,CLI09398,SKU020,2025-02-11,3
PED005934,CLI01925,SKU002,2025-09-01,5
PED005935,CLI05572,SKU050,2025-02-26,5
PED005936,CLI02611,SKU026,2025-02-27,2
PED005937,CLI06385,SKU031,2025-10-11,2
PED005938,CLI08055,SKU012,2025-11-10,5
PED005939,CLI01347,SKU025,2025-02-25,4
PED005940,CLI02724,SKU005,2025-09-23,3
PED005941,CLI06694,SKU032,2025-06-07,2
PED005942,CLI00675,SKU015,2025-10-31,2
PED005943,CLI00036,SKU043,2025-02-25,4
PED005944,CLI02340,SKU016,2025-09-05,2
PED005945,CLI03868,SKU044,2025-10-19,2
PED005946,CLI05737,SKU002,2025-12-15,3
PED005947,CLI04684,SKU050,2025-11-08,5
PED005948,CLI01916,SKU047,2025-05-21,3
PED005949,CLI02260,SKU037,2025-02-26,2
PED005950,CLI06196,SKU009,2025-01-03,5
PED005951,CLI09388,SKU006,2025-09-21,3
PED005952,CLI08648,SKU025,2025-09-09,4
PED005953,CLI02113,SKU044,2025-07-08,2
PED005954,CLI01802,SKU039,2025-12-03,1
PED005955,CLI05111,SKU020,2025-10-29,3
PED005956,CLI04387,SKU046,2025-11-29,2
PED005957,CLI02669,SKU020,2025-08-19,3
PED005958,CLI08653,SKU028,2025-08-22,2
PED005959,CLI03953,SKU004,2025-12-16,2
PED005960,CLI06884,SKU032,2025-03-04,3
PED005961,CLI05816,SKU011,2025-10-29,2
PED005962,CLI08083,SKU039,2025-11-07,2
PED005963,CLI04912,SKU003,2025-09-17,2
PED005964,CLI07733,SKU020,2025-07-03,4
PED005965,CLI01148,SKU046,2025-05-16,1
PED005966,CLI08883,SKU032,2025-09-24,3
PED005967,CLI01582,SKU043,2025-02-03,5
PED005968,CLI05224,SKU031,2025-01-14,4
PED005969,CLI02356,SKU018,2025-03-24,3
PED005970,CLI02360,SKU001,2025-04-05,1
PED005971,CLI07499,SKU018,2025-02-17,3
PED005972,CLI08587,SKU046,2025-12-12,2
PED005973,CLI01651,SKU008,2025-01-25,1
PED005974,CLI01126,SKU008,2025-10-24,1
PED005975,CLI04718,SKU018,2025-01-08,3
PED005976,CLI06335,SKU025,2025-06-27,3
PED005977,CLI05373,SKU005,2025-12-05,2
PED005978,CLI05095,SKU022,2025-04-28,5
PED005979,CLI06678,SKU012,2025-01-21,5
PED005980,CLI00923,SKU006,2025-11-09,4
PED005981,CLI00955,SKU030,2025-08-09,3
PED005982,CLI08217,SKU008,2025-05-12,2
PED005983,CLI06152,SKU003,2025-07-27,4
PED005984,CLI08925,SKU035,2025-02-01,2
PED005985,CLI05375,SKU006,2025-10-10,3
PED005986,CLI02485,SKU032,2025-08-30,5
PED005987,CLI08856,SKU048,2025-05-23,2
PED005988,CLI04666,SKU019,2025-05-12,3
PED005989,CLI04606,SKU017,2025-12-30,2
PED005990,CLI09575,SKU047,2025-08-30,5
PED005991,CLI08536,SKU043,2025-10-09,3
PED005992,CLI02791,SKU011,2025-10-24,2
PED005993,CLI05871,SKU016,2025-06-05,2
PED005994,CLI09900,SKU025,2025-04-13,4
PED005995,CLI08675,SKU029,2025-12-22,1
PED005996,CLI02348,SKU043,2025-12-01,2
PED005997,CLI03436,SKU050,2025-04-04,5
PED005998,CLI03429,SKU030,2025-03-22,3
PED005999,CLI04055,SKU021,2025-07-29,2
PED006000,CLI09783,SKU003,2025-03-27,2
PED006001,CLI07212,SKU021,2025-01-22,1
PED006002,CLI00406,SKU050,2025-07-12,5
PED006003,CLI02497,SKU046,2025-02-12,2
PED006004,CLI04112,SKU038,2025-11-18,2
PED006005,CLI04351,SKU030,2025-01-11,3
PED006006,CLI06257,SKU019,2025-12-12,2
PED006007,CLI09876,SKU026,2025-02-06,5
PED006008,CLI07216,SKU020,2025-02-21,2
PED006009,CLI03571,SKU030,2025-08-21,3
PED006010,CLI05878,SKU024,2025-03-22,2
PED006011,CLI08222,SKU036,2025-10-12,4
PED006012,CLI01317,SKU001,2025-03-06,1
PED006013,CLI09957,SKU019,2025-10-25,3
PED006014,CLI02675,SKU018,2025-01-15,4
PED006015,CLI09393,SKU029,2025-10-21,2
PED006016,CLI09700,SKU047,2025-09-27,2
PED006017,CLI05572,SKU022,2025-06-11,5
PED006018,CLI00190,SKU004,2025-02-13,5
PED006019,CLI09328,SKU014,2025-04-15,4
PED006020,CLI08765,SKU005,2025-04-05,2
PED006021,CLI09692,SKU003,2025-10-04,2
PED006022,CLI09454,SKU038,2025-09-29,1
PED006023,CLI00013,SKU006,2025-03-15,2
PED006024,CLI00414,SKU048,2025-08-13,1
PED006025,CLI02707,SKU049,2025-11-07,1
PED006026,CLI07982,SKU021,2025-07-13,1
PED006027,CLI07850,SKU031,2025-01-01,4
PED006028,CLI09270,SKU023,2025-12-03,4
PED006029,CLI08777,SKU003,2025-08-01,3
PED006030,CLI09104,SKU050,2025-06-16,5
PED006031,CLI06501,SKU004,2025-12-13,5
PED006032,CLI00729,SKU036,2025-12-07,3
PED006033,CLI05724,SKU044,2025-05-25,2
PED006034,CLI01660,SKU042,2025-08-13,3
PED006035,CLI01906,SKU014,2025-11-04,5
PED006036,CLI08370,SKU033,2025-09-10,4
PED006037,CLI01863,SKU011,2025-11-04,1
PED006038,CLI00017,SKU016,2025-10-16,2
PED006039,CLI02812,SKU019,2025-05-30,4
PED006040,CLI02430,SKU046,2025-12-07,2
PED006041,CLI02794,SKU005,2025-06-16,3
PED006042,CLI04125,SKU007,2025-08-07,4
PED006043,CLI02794,SKU020,2025-09-29,2
PED006044,CLI09768,SKU016,2025-08-14,1
PED006045,CLI07055,SKU015,2025-04-30,2
PED006046,CLI01910,SKU039,2025-05-26,1
PED006047,CLI03677,SKU047,2025-04-09,5
PED006048,CLI03533,SKU039,2025-04-08,1
PED006049,CLI01707,SKU038,2025-01-12,1
PED006050,CLI06158,SKU050,2025-08-19,5
PED006051,CLI00238,SKU029,2025-11-20,2
PED006052,CLI05839,SKU045,2025-11-01,1
PED006053,CLI08011,SKU006,2025-04-10,3
PED006054,CLI01837,SKU050,2025-06-09,2
PED006055,CLI06236,SKU024,2025-01-20,3
PED006056,CLI06398,SKU041,2025-02-07,2
PED006057,CLI00951,SKU018,2025-05-28,3
PED006058,CLI07643,SKU043,2025-07-09,4
PED006059,CLI01553,SKU021,2025-02-23,2
PED006060,CLI02423,SKU032,2025-02-09,4
PED006061,CLI02538,SKU004,2025-10-16,5
PED006062,CLI03786,SKU042,2025-05-03,3
PED006063,CLI04898,SKU043,2025-06-12,5
PED006064,CLI04328,SKU009,2025-04-18,2
PED006065,CLI02991,SKU045,2025-07-12,1
PED006066,CLI03072,SKU048,2025-02-20,1
PED006067,CLI03101,SKU050,2025-09-05,5
PED006068,CLI09934,SKU045,2025-11-02,1
PED006069,CLI03417,SKU003,2025-03-15,5
PED006070,CLI01080,SKU007,2025-03-03,5
PED006071,CLI00301,SKU038,2025-05-29,2
PED006072,CLI02204,SKU042,2025-02-12,4
PED006073,CLI09049,SKU045,2025-09-12,2
PED006074,CLI07898,SKU032,2025-02-04,3
PED006075,CLI05418,SKU036,2025-12-19,2
PED006076,CLI08742,SKU021,2025-08-24,1
PED006077,CLI00686,SKU033,2025-06-23,5
PED006078,CLI02808,SKU013,2025-07-01,3
PED006079,CLI02091,SKU037,2025-08-07,2
PED006080,CLI00982,SKU043,2025-11-12,5
PED006081,CLI00151,SKU048,2025-01-31,2
PED006082,CLI08561,SKU026,2025-11-04,5
PED006083,CLI09794,SKU041,2025-07-11,1
PED006084,CLI00469,SKU035,2025-06-28,4
PED006085,CLI03748,SKU039,2025-05-29,1
PED006086,CLI08375,SKU025,2025-05-21,2
PED006087,CLI06103,SKU050,2025-07-01,4
PED006088,CLI08956,SKU039,2025-12-07,1
PED006089,CLI00183,SKU009,2025-11-04,3
PED006090,CLI07954,SKU050,2025-12-21,3
PED006091,CLI05658,SKU039,2025-02-10,1
PED006092,CLI06264,SKU003,2025-08-02,3
PED006093,CLI08107,SKU036,2025-02-01,5
PED006094,CLI02248,SKU006,2025-10-22,3
PED006095,CLI03050,SKU007,2025-05-06,3
PED006096,CLI07568,SKU019,2025-11-06,4
PED006097,CLI01868,SKU030,2025-07-16,4
PED006098,CLI06945,SKU027,2025-03-04,3
PED006099,CLI09801,SKU024,2025-06-25,4
PED006100,CLI07435,SKU031,2025-04-04,4
PED006101,CLI08712,SKU011,2025-10-03,1
PED006102,CLI08519,SKU006,2025-07-03,4
PED006103,CLI05928,SKU025,2025-04-17,2
PED006104,CLI07501,SKU028,2025-08-21,1
PED006105,CLI05685,SKU029,2025-12-01,1
PED006106,CLI01523,SKU020,2025-06-22,4
PED006107,CLI07014,SKU042,2025-06-07,4
PED006108,CLI05995,SKU045,2025-07-15,1
PED006109,CLI01256,SKU036,2025-02-18,2
PED006110,CLI03622,SKU035,2025-07-10,3
PED006111,CLI06141,SKU040,2025-10-18,3
PED006112,CLI00101,SKU018,2025-03-31,3
PED006113,CLI07931,SKU012,2025-06-09,4
PED006114,CLI02327,SKU022,2025-10-02,3
PED006115,CLI00049,SKU049,2025-08-10,1
PED006116,CLI06937,SKU020,2025-08-18,3
PED006117,CLI00466,SKU039,2025-12-10,1
PED006118,CLI05119,SKU029,2025-08-01,1
PED006119,CLI09471,SKU013,2025-05-09,2
PED006120,CLI07417,SKU028,2025-09-08,2
PED006121,CLI05291,SKU049,2025-09-25,2
PED006122,CLI08682,SKU034,2025-02-16,2
PED006123,CLI03155,SKU019,2025-05-30,2
PED006124,CLI05841,SKU047,2025-09-06,5
PED006125,CLI05373,SKU047,2025-02-11,2
PED006126,CLI00409,SKU032,2025-05-26,4
PED006127,CLI09116,SKU021,2025-09-03,2
PED006128,CLI02699,SKU042,2025-09-04,5
PED006129,CLI05376,SKU002,2025-06-06,4
PED006130,CLI04358,SKU022,2025-01-25,4
PED006131,CLI04267,SKU001,2025-10-27,2
PED006132,CLI07433,SKU041,2025-12-12,1
PED006133,CLI07628,SKU038,2025-11-20,2
PED006134,CLI05515,SKU035,2025-01-26,3
PED006135,CLI05350,SKU042,2025-03-10,5
PED006136,CLI04675,SKU014,2025-02-16,5
PED006137,CLI03960,SKU002,2025-04-12,5
PED006138,CLI03644,SKU025,2025-12-17,2
PED006139,CLI07708,SKU026,2025-10-02,3
PED006140,CLI01157,SKU039,2025-01-04,2
PED006141,CLI09512,SKU022,2025-02-16,4
PED006142,CLI07804,SKU016,2025-10-18,1
PED006143,CLI08303,SKU032,2025-03-04,3
PED006144,CLI04880,SKU011,2025-05-21,2
PED006145,CLI04459,SKU046,2025-11-06,2
PED006146,CLI03034,SKU039,2025-09-19,1
PED006147,CLI08743,SKU029,2025-12-08,2
PED006148,CLI07478,SKU012,2025-08-19,4
PED006149,CLI05747,SKU001,2025-02-20,2
PED006150,CLI04784,SKU007,2025-12-26,5
PED006151,CLI00200,SKU002,2025-01-16,5
PED006152,CLI06393,SKU015,2025-06-23,2
PED006153,CLI03194,SKU003,2025-02-19,2
PED006154,CLI06986,SKU036,2025-06-24,5
PED006155,CLI09811,SKU036,2025-07-02,5
PED006156,CLI05778,SKU006,2025-06-16,5
PED006157,CLI03468,SKU038,2025-08-20,1
PED006158,CLI06186,SKU043,2025-02-05,5
PED006159,CLI05570,SKU037,2025-11-07,2
PED006160,CLI07209,SKU010,2025-09-18,1
PED006161,CLI06501,SKU013,2025-11-04,5
PED006162,CLI04176,SKU027,2025-08-24,3
PED006163,CLI00421,SKU012,2025-10-24,2
PED006164,CLI01119,SKU050,2025-06-27,4
PED006165,CLI06003,SKU050,2025-05-24,4
PED006166,CLI00076,SKU027,2025-06-09,4
PED006167,CLI03212,SKU012,2025-07-02,4
PED006168,CLI00721,SKU027,2025-07-07,4
PED006169,CLI02194,SKU036,2025-12-29,5
PED006170,CLI02919,SKU030,2025-10-30,2
PED006171,CLI04550,SKU021,2025-08-25,2
PED006172,CLI05445,SKU031,2025-05-26,4
PED006173,CLI07044,SKU022,2025-08-09,3
PED006174,CLI00448,SKU034,2025-08-14,2
PED006175,CLI01952,SKU047,2025-09-14,5
PED006176,CLI02560,SKU020,2025-03-10,3
PED006177,CLI00559,SKU050,2025-10-07,4
PED006178,CLI01896,SKU023,2025-01-22,2
PED006179,CLI07557,SKU016,2025-04-29,1
PED006180,CLI07611,SKU013,2025-01-17,4
PED006181,CLI08965,SKU020,2025-07-28,3
PED006182,CLI04202,SKU028,2025-10-08,2
PED006183,CLI02289,SKU003,2025-08-22,5
PED006184,CLI01961,SKU021,2025-11-21,1
PED006185,CLI04565,SKU022,2025-11-25,4
PED006186,CLI04637,SKU040,2025-07-12,5
PED006187,CLI03756,SKU015,2025-01-24,1
PED006188,CLI03893,SKU015,2025-01-28,1
PED006189,CLI01718,SKU035,2025-05-23,2
PED006190,CLI07007,SKU009,2025-01-26,2
PED006191,CLI03659,SKU028,2025-10-09,1
PED006192,CLI05791,SKU011,2025-04-02,1
PED006193,CLI05007,SKU028,2025-07-05,2
PED006194,CLI09154,SKU010,2025-09-21,1
PED006195,CLI02811,SKU050,2025-09-14,4
PED006196,CLI09838,SKU015,2025-12-01,2
PED006197,CLI06023,SKU028,2025-05-12,2
PED006198,CLI02495,SKU018,2025-12-15,3
PED006199,CLI09384,SKU011,2025-10-20,2
PED006200,CLI05918,SKU010,2025-12-01,2
PED006201,CLI08370,SKU021,2025-01-03,2
PED006202,CLI09656,SKU045,2025-08-03,2
PED006203,CLI02254,SKU049,2025-04-18,2
PED006204,CLI02415,SKU012,2025-07-01,2
PED006205,CLI04786,SKU023,2025-07-24,2
PED006206,CLI00576,SKU037,2025-02-04,2
PED006207,CLI01434,SKU034,2025-08-25,3
PED006208,CLI08637,SKU008,2025-09-20,1
PED006209,CLI04662,SKU013,2025-10-20,2
PED006210,CLI02787,SKU009,2025-09-06,2
PED006211,CLI01408,SKU015,2025-08-08,2
PED006212,CLI02681,SKU011,2025-08-19,2
PED006213,CLI09663,SKU043,2025-11-24,5
PED006214,CLI00678,SKU048,2025-11-19,2
PED006215,CLI00740,SKU005,2025-02-15,3
PED006216,CLI02361,SKU036,2025-07-17,3
PED006217,CLI01769,SKU018,2025-06-10,2
PED006218,CLI00540,SKU027,2025-01-07,4
PED006219,CLI09497,SKU037,2025-11-23,2
PED006220,CLI06877,SKU038,2025-06-17,1
PED006221,CLI09646,SKU004,2025-05-18,4
PED006222,CLI00119,SKU013,2025-06-16,3
PED006223,CLI03280,SKU003,2025-12-31,4
PED006224,CLI07509,SKU034,2025-11-20,4
PED006225,CLI04781,SKU044,2025-09-13,2
PED006226,CLI05026,SKU049,2025-04-12,2
PED006227,CLI07307,SKU040,2025-11-10,3
PED006228,CLI09267,SKU048,2025-03-09,1
PED006229,CLI00468,SKU031,2025-12-02,5
PED006230,CLI05403,SKU016,2025-06-13,1
PED006231,CLI00116,SKU004,2025-04-26,4
PED006232,CLI06310,SKU029,2025-05-14,1
PED006233,CLI02636,SKU028,2025-07-18,2
PED006234,CLI08791,SKU018,2025-01-12,4
PED006235,CLI04179,SKU046,2025-10-15,1
PED006236,CLI04086,SKU009,2025-11-10,3
PED006237,CLI08445,SKU004,2025-11-06,3
PED006238,CLI06724,SKU049,2025-05-13,2
PED006239,CLI02493,SKU031,2025-04-03,4
PED006240,CLI06276,SKU049,2025-09-23,1
PED006241,CLI03155,SKU036,2025-05-22,2
PED006242,CLI09681,SKU047,2025-04-03,5
PED006243,CLI09279,SKU009,2025-07-11,5
PED006244,CLI02889,SKU038,2025-09-05,2
PED006245,CLI09383,SKU033,2025-06-04,3
PED006246,CLI02506,SKU014,2025-03-10,3
PED006247,CLI03056,SKU016,2025-08-04,1
PED006248,CLI07358,SKU018,2025-01-12,3
PED006249,CLI04295,SKU010,2025-05-09,1
PED006250,CLI00221,SKU027,2025-02-01,4
PED006251,CLI08196,SKU014,2025-08-24,5
PED006252,CLI09440,SKU030,2025-09-25,2
PED006253,CLI03349,SKU027,2025-11-04,5
PED006254,CLI00854,SKU009,2025-04-21,4
PED006255,CLI00104,SKU011,2025-08-04,1
PED006256,CLI07552,SKU004,2025-02-15,5
PED006257,CLI05499,SKU021,2025-06-16,2
PED006258,CLI04765,SKU013,2025-06-29,2
PED006259,CLI06543,SKU050,2025-09-15,2
PED006260,CLI00776,SKU014,2025-10-06,3
PED006261,CLI04838,SKU033,2025-08-22,3
PED006262,CLI10000,SKU041,2025-12-26,1
PED006263,CLI00897,SKU040,2025-04-10,5
PED006264,CLI00247,SKU006,2025-10-07,3
PED006265,CLI00099,SKU017,2025-10-18,1
PED006266,CLI05711,SKU007,2025-06-20,3
PED006267,CLI08599,SKU018,2025-08-19,2
PED006268,CLI01886,SKU027,2025-08-22,5
PED006269,CLI09983,SKU025,2025-09-06,3
PED006270,CLI06351,SKU050,2025-09-05,4
PED006271,CLI02018,SKU022,2025-02-18,3
PED006272,CLI06875,SKU023,2025-04-02,3
PED006273,CLI08297,SKU034,2025-07-12,5
PED006274,CLI09179,SKU011,2025-02-21,1
PED006275,CLI02930,SKU033,2025-03-22,3
PED006276,CLI05990,SKU048,2025-01-22,1
PED006277,CLI05557,SKU012,2025-05-16,2
PED006278,CLI06277,SKU008,2025-04-19,2
PED006279,CLI04398,SKU001,2025-09-07,1
PED006280,CLI06265,SKU021,2025-02-28,2
PED006281,CLI08157,SKU040,2025-08-30,2
PED006282,CLI04624,SKU014,2025-07-14,3
PED006283,CLI08925,SKU039,2025-12-23,2
PED006284,CLI09213,SKU021,2025-04-07,2
PED006285,CLI04125,SKU035,2025-02-19,2
PED006286,CLI07830,SKU016,2025-11-20,1
PED006287,CLI08240,SKU031,2025-06-12,4
PED006288,CLI06715,SKU016,2025-05-24,1
PED006289,CLI06761,SKU003,2025-01-17,4
PED006290,CLI07167,SKU008,2025-09-25,1
PED006291,CLI07879,SKU042,2025-07-12,2
PED006292,CLI03583,SKU015,2025-08-21,2
PED006293,CLI03833,SKU009,2025-10-01,4
PED006294,CLI02810,SKU027,2025-06-09,4
PED006295,CLI00952,SKU017,2025-12-24,1
PED006296,CLI03010,SKU006,2025-03-02,5
PED006297,CLI01776,SKU048,2025-07-06,2
PED006298,CLI05411,SKU019,2025-02-14,5
PED006299,CLI08916,SKU035,2025-12-30,5
PED006300,CLI06704,SKU009,2025-06-20,2
PED006301,CLI03005,SKU010,2025-12-11,1
