id_cliente,idade,renda_mensal,estado,canal_aquisicao
CLI02749,38,3981.59,SC,Google
CLI02750,51,10571.77,MG,Orgânico
CLI02751,21,3772.26,PE,Instagram
CLI02752,42,4303.87,RS,Orgânico
CLI02753,32,5593.69,SP,Instagram
CLI02754,21,2665.77,SP,TikTok
CLI02755,62,4663.0,PR,Instagram
CLI02756,29,4200.76,SC,TikTok
CLI02757,49,11485.75,SC,Google
CLI02758,49,10022.48,SC,Google
CLI02759,45,7619.04,BA,Google
CLI02760,30,5316.76,SP,TikTok
CLI02761,48,5805.51,SC,Google
CLI02762,31,8844.52,MG,Instagram
CLI02763,37,6439.74,RJ,Orgânico
CLI02764,35,5774.06,SC,Instagram
CLI02765,46,3251.13,MG,Orgânico
CLI02766,23,4635.59,MG,TikTok
CLI02767,49,8869.15,RJ,Google
CLI02768,46,4387.55,PE,TikTok
CLI02769,60,6019.07,SP,Orgânico
CLI02770,19,2692.41,SC,Instagram
CLI02771,40,8460.97,RS,Orgânico
CLI02772,36,3323.34,MG,Google
CLI02773,48,4702.16,PE,TikTok
CLI02774,68,4114.93,MG,Google
CLI02775,22,4215.96,BA,Orgânico
CLI02776,36,8013.25,RJ,Orgânico
CLI02777,51,13827.14,RS,Google
CLI02778,27,7908.33,PE,Orgânico
CLI02779,42,5246.45,MG,TikTok
CLI02780,19,3113.64,SC,TikTok
CLI02781,28,4004.49,SP,TikTok
CLI02782,67,8636.4,MG,Orgânico
CLI02783,48,5601.2,SP,Google
CLI02784,32,9220.15,MG,TikTok
CLI02785,26,8378.57,MG,TikTok
CLI02786,40,8666.88,PE,Google
CLI02787,36,6249.56,SC,Instagram
CLI02788,26,6515.72,PE,TikTok
CLI02789,52,7646.23,SP,Orgânico
CLI02790,38,7991.57,RS,Google
CLI02791,26,6759.67,PR,Instagram
CLI02792,45,6091.16,SC,Google
CLI02793,63,6532.75,SP,Orgânico
CLI02794,68,6844.01,SP,Orgânico
CLI02795,24,2828.37,SP,Google
CLI02796,33,6653.34,BA,TikTok
CLI02797,33,4129.13,PR,TikTok
CLI02798,50,10522.34,SC,Google
CLI02799,21,3426.23,BA,Instagram
CLI02800,21,2355.58,PR,TikTok
CLI02801,56,8604.56,MG,Instagram
CLI02802,57,7817.39,RJ,Orgânico
CLI02803,34,8245.54,PR,Google
CLI02804,54,7372.7,MG,Google
CLI02805,56,1842.61,PR,Google
CLI02806,69,11782.52,SP,Google
CLI02807,46,7848.64,RJ,Orgânico
CLI02808,69,3757.24,RJ,Orgânico
CLI02809,53,9445.29,RS,Instagram
CLI02810,55,5432.49,MG,Orgânico
CLI02811,56,9686.42,BA,Orgânico
CLI02812,67,10644.97,BA,Instagram
CLI02813,54,11058.91,RS,Google
CLI02814,69,7517.25,PR,Google
CLI02815,52,6758.67,PR,Google
CLI02816,24,1872.86,BA,Instagram
CLI02817,44,4670.07,PR,Instagram
CLI02818,45,7948.31,MG,Orgânico
CLI02819,39,5635.37,PR,Instagram
CLI02820,31,6212.87,PE,Instagram
CLI02821,24,2474.37,RJ,Instagram
CLI02822,54,7673.73,PE,Orgânico
CLI02823,39,8439.89,RJ,Orgânico
CLI02824,22,2760.24,SC,Google
CLI02825,19,4260.7,PR,TikTok
CLI02826,44,3542.11,PR,Google
CLI02827,38,6299.74,RS,Google
CLI02828,55,5839.44,RJ,Orgânico
CLI02829,32,8914.88,RJ,Instagram
CLI02830,38,7372.58,SP,Orgânico
CLI02831,27,8480.77,SP,Instagram
CLI02832,40,3936.0,SC,Orgânico
CLI02833,56,3655.75,RJ,Google
CLI02834,22,3534.04,SC,TikTok
CLI02835,18,2428.75,PR,TikTok
CLI02836,30,5709.54,PR,TikTok
CLI02837,38,5835.11,RJ,Google
CLI02838,43,7374.28,MG,Google
CLI02839,67,5841.78,PE,Google
CLI02840,62,8584.33,SC,TikTok
CLI02841,38,4241.73,MG,Google
CLI02842,35,2162.82,PE,Instagram
CLI02843,54,3025.66,PE,Orgânico
CLI02844,62,6456.34,PR,Orgânico
CLI02845,49,4668.56,RS,Google
CLI02846,53,9654.94,BA,Instagram
CLI02847,34,6082.77,SC,TikTok
CLI02848,52,10222.05,PR,Google
CLI02849,66,9027.13,SP,Orgânico
CLI02850,28,1481.23,RJ,TikTok
CLI02851,38,6392.54,SP,Orgânico
CLI02852,69,10378.3,BA,Instagram
CLI02853,43,6688.27,BA,Google
CLI02854,21,1662.59,SC,Orgânico
CLI02855,51,7563.62,SP,Instagram
CLI02856,69,12987.1,RS,Google
CLI02857,65,10554.64,BA,Google
CLI02858,35,4362.95,PE,TikTok
CLI02859,57,2849.92,SC,Google
CLI02860,52,8518.51,MG,Orgânico
CLI02861,58,7534.96,RJ,Orgânico
CLI02862,46,7509.03,PE,Orgânico
CLI02863,69,3309.76,MG,Google
CLI02864,46,4736.69,RS,Orgânico
CLI02865,55,7795.95,PR,Orgânico
CLI02866,59,11343.07,BA,Google
CLI02867,38,8845.19,RJ,Instagram
CLI02868,59,6800.18,SP,Orgânico
CLI02869,30,6237.19,SC,TikTok
CLI02870,66,7109.53,RJ,TikTok
CLI02871,58,7613.63,PR,Google
CLI02872,34,7414.12,BA,Orgânico
CLI02873,26,4193.59,PE,Instagram
CLI02874,58,9715.39,MG,Google
CLI02875,18,2235.15,BA,Orgânico
CLI02876,19,4854.11,PR,Instagram
CLI02877,65,9333.12,SP,Orgânico
CLI02878,46,13827.67,SC,Orgânico
CLI02879,50,4046.69,BA,Google
CLI02880,27,6018.58,SC,Instagram
CLI02881,67,10606.17,SP,Instagram
CLI02882,57,6085.36,SC,Google
CLI02883,38,7817.78,PE,Orgânico
CLI02884,45,12930.31,RJ,Google
CLI02885,28,6737.83,RJ,TikTok
CLI02886,51,8724.41,SP,Orgânico
CLI02887,25,3335.74,SP,TikTok
CLI02888,39,6796.47,PR,Orgânico
CLI02889,25,9713.34,SC,TikTok
CLI02890,66,8498.91,BA,Orgânico
CLI02891,32,2811.63,RS,Instagram
CLI02892,34,6060.54,MG,TikTok
CLI02893,40,3572.58,PE,Google
CLI02894,41,7727.21,SP,Orgânico
CLI02895,62,4310.51,PE,Google
CLI02896,36,5658.18,PR,Google
CLI02897,22,2817.78,SP,Instagram
CLI02898,49,9307.39,BA,Google
CLI02899,61,4194.62,PE,Google
CLI02900,18,3812.18,SP,TikTok
CLI02901,40,3224.49,RJ,Orgânico
CLI02902,54,9524.44,RS,Google
CLI02903,25,5229.2,SC,Instagram
CLI02904,30,6334.09,RS,Google
CLI02905,25,6570.56,PE,Instagram
CLI02906,40,6644.04,SP,Orgânico
CLI02907,60,8344.55,SC,Google
CLI02908,18,3902.23,PR,TikTok
CLI02909,62,16293.35,PE,Instagram
CLI02910,68,9389.29,SP,Orgânico
CLI02911,41,4544.1,RS,Orgânico
CLI02912,52,10177.13,MG,Orgânico
CLI02913,41,10254.59,RS,Google
CLI02914,34,2309.15,RJ,Orgânico
CLI02915,22,1927.61,MG,Orgânico
CLI02916,37,9793.21,PE,Google
CLI02917,38,5910.8,RJ,Orgânico
CLI02918,57,3437.91,SP,Orgânico
CLI02919,48,10197.24,RS,Google
CLI02920,63,8638.57,PE,TikTok
CLI02921,53,5786.7,SP,Orgânico
CLI02922,28,6384.74,PE,TikTok
CLI02923,69,9984.3,SC,Orgânico
CLI02924,32,3965.02,PE,TikTok
CLI02925,36,5772.81,RJ,Instagram
CLI02926,24,4378.46,PR,TikTok
CLI02927,68,9649.68,MG,Orgânico
CLI02928,45,6827.78,RS,Instagram
CLI02929,68,4251.88,PR,Google
CLI02930,60,9761.06,RJ,Google
CLI02931,22,3124.12,PE,TikTok
CLI02932,22,2681.37,PR,Orgânico
CLI02933,47,9520.72,RJ,Orgânico
CLI02934,49,12744.55,SC,Orgânico
CLI02935,25,5041.08,SC,Instagram
CLI02936,27,3943.86,PR,TikTok
CLI02937,55,11122.56,BA,Google
CLI02938,64,5787.32,BA,Orgânico
CLI02939,49,4105.42,PR,Orgânico
CLI02940,65,10436.96,PE,Orgânico
CLI02941,45,6781.51,RS,Orgânico
CLI02942,34,4245.73,BA,Google
CLI02943,48,6119.18,RJ,TikTok
CLI02944,25,7376.22,SC,TikTok
CLI02945,57,12209.1,RS,Orgânico
CLI02946,42,7458.74,PR,Orgânico
CLI02947,26,7775.25,RS,Instagram
CLI02948,19,2080.23,RJ,TikTok
CLI02949,32,3231.24,RJ,TikTok
CLI02950,67,3703.14,PR,TikTok
CLI02951,20,3513.56,PE,Google
CLI02952,66,14470.26,MG,Orgânico
CLI02953,53,6693.14,RS,Google
CLI02954,21,2340.28,SP,Instagram
CLI02955,31,6890.09,RJ,Google
CLI02956,58,34.43,SC,Google
CLI02957,58,9921.46,BA,Instagram
CLI02958,42,5641.34,RS,Google
CLI02959,67,7853.01,SP,Google
CLI02960,27,5204.52,RJ,TikTok
CLI02961,38,4831.0,RS,Google
CLI02962,53,3843.31,MG,TikTok
CLI02963,29,1912.46,SP,Orgânico
CLI02964,44,7753.52,SC,Orgânico
CLI02965,57,12069.74,PE,TikTok
CLI02966,19,3055.76,SP,Instagram
CLI02967,30,6523.15,RS,TikTok
CLI02968,49,8639.14,BA,Google
CLI02969,48,9802.18,PR,Google
CLI02970,33,4301.72,PE,Instagram
CLI02971,49,7869.1,RJ,Orgânico
CLI02972,49,6993.25,BA,Orgânico
CLI02973,51,6035.92,PR,Orgânico
CLI02974,28,9594.03,MG,TikTok
CLI02975,27,1956.01,SP,TikTok
CLI02976,32,7088.65,PR,TikTok
CLI02977,34,7717.33,PE,TikTok
CLI02978,57,11251.29,MG,Orgânico
CLI02979,35,4683.77,PR,TikTok
CLI02980,26,5511.81,SC,Instagram
CLI02981,42,4503.45,PR,Google
CLI02982,57,7141.19,RJ,Orgânico
CLI02983,31,3580.07,PE,Instagram
CLI02984,42,5770.42,RS,Google
CLI02985,67,8174.49,PR,Google
CLI02986,39,5599.73,PR,Google
CLI02987,69,4345.81,PR,Instagram
CLI02988,47,9691.64,BA,Google
CLI02989,37,4641.16,PR,Orgânico
CLI02990,38,6581.16,PR,Google
CLI02991,61,8283.33,SP,Orgânico
CLI02992,49,8663.64,SP,TikTok
CLI02993,68,2782.23,RS,Instagram
CLI02994,63,10511.07,BA,Orgânico
CLI02995,66,5460.67,SC,Orgânico
CLI02996,38,6920.66,SP,Orgânico
CLI02997,52,11857.71,MG,Instagram
CLI02998,49,13338.35,RJ,Google
CLI02999,47,2898.52,PR,Orgânico
CLI03000,56,8090.73,PR,TikTok
CLI03001,66,8818.74,PR,Orgânico
CLI03002,29,6887.35,SC,TikTok
CLI03003,58,10407.77,SC,Orgânico
CLI03004,64,8348.79,MG,Orgânico
CLI03005,35,6111.48,BA,TikTok
CLI03006,38,7329.53,PE,Google
CLI03007,30,1521.35,PR,TikTok
CLI03008,38,9088.67,PE,Orgânico
CLI03009,25,1591.04,SC,Instagram
CLI03010,63,6458.19,PR,Google
CLI03011,57,6691.79,SP,Google
CLI03012,63,8661.19,PR,Google
CLI03013,24,1451.66,MG,Instagram
CLI03014,40,5943.75,MG,Orgânico
CLI03015,61,6559.23,SC,Google
CLI03016,49,4344.86,PR,Orgânico
CLI03017,28,4605.34,PE,Google
CLI03018,39,5398.33,MG,Google
CLI03019,39,4767.7,SP,TikTok
CLI03020,60,8022.62,BA,Orgânico
CLI03021,42,3936.35,SC,Google
CLI03022,39,4221.5,SP,Instagram
CLI03023,45,8430.16,MG,Orgânico
CLI03024,46,5902.21,RS,Google
CLI03025,30,6983.17,PE,Instagram
CLI03026,35,6428.03,SC,TikTok
CLI03027,19,3618.28,PE,Google
CLI03028,46,11734.08,PE,TikTok
CLI03029,38,2516.57,PR,Google
CLI03030,32,4291.38,PE,Instagram
CLI03031,69,8394.43,RS,Orgânico
CLI03032,44,5954.64,RJ,Orgânico
CLI03033,67,6523.84,PR,Google
CLI03034,48,7516.33,BA,Orgânico
CLI03035,32,9959.9,PR,Instagram
CLI03036,68,10012.12,SP,Google
CLI03037,40,6168.68,PR,Orgânico
CLI03038,41,7698.91,RJ,Google
CLI03039,61,16659.64,SC,Orgânico
CLI03040,30,6056.94,SC,TikTok
CLI03041,39,7958.07,RS,TikTok
CLI03042,60,4507.06,RJ,Orgânico
CLI03043,54,10843.19,SP,Google
CLI03044,50,6496.61,RS,Google
CLI03045,20,2275.03,RJ,TikTok
CLI03046,36,4182.7,PE,Orgânico
CLI03047,40,10192.32,SC,Google
CLI03048,46,9315.64,RS,Orgânico
CLI03049,47,11018.7,RJ,Orgânico
CLI03050,56,10054.71,SP,Instagram
CLI03051,61,9952.46,PE,Orgânico
CLI03052,64,7805.7,RS,Google
CLI03053,42,6971.19,PE,Instagram
CLI03054,54,8866.69,PR,Orgânico
CLI03055,64,10464.22,PR,Google
CLI03056,25,7123.42,BA,TikTok
CLI03057,59,11630.76,SC,Google
CLI03058,33,6730.32,BA,Instagram
CLI03059,25,7649.77,SP,TikTok
CLI03060,18,3230.42,PR,Instagram
CLI03061,61,8317.92,PE,Google
CLI03062,22,3355.88,PE,Orgânico
CLI03063,20,3329.25,PR,Orgânico
CLI03064,18,2246.88,PR,TikTok
CLI03065,21,3896.77,MG,Instagram
CLI03066,57,12603.1,PR,Google
CLI03067,52,224.25,PE,Orgânico
CLI03068,49,14453.07,PE,Instagram
CLI03069,59,7138.08,MG,TikTok
CLI03070,51,7431.3,RJ,Orgânico
CLI03071,60,7819.95,SC,Google
CLI03072,42,7029.72,SC,Instagram
CLI03073,27,5280.05,RS,Instagram
CLI03074,38,6824.23,RS,Orgânico
CLI03075,63,11926.75,MG,Google
CLI03076,56,9696.79,SP,Google
CLI03077,44,7594.5,RS,Orgânico
CLI03078,44,2921.89,RS,Orgânico
CLI03079,19,2495.63,MG,Instagram
CLI03080,58,6364.18,BA,Google
CLI03081,65,10376.42,PR,Google
CLI03082,30,7390.54,RS,TikTok
CLI03083,26,6728.34,BA,Instagram
CLI03084,69,7253.26,SP,Google
CLI03085,53,715.65,BA,Orgânico
CLI03086,39,5625.04,SC,Google
CLI03087,59,10139.52,PE,Google
CLI03088,43,3877.05,RJ,TikTok
CLI03089,29,6231.24,RJ,Orgânico
CLI03090,34,4068.26,MG,Instagram
CLI03091,31,6853.08,PE,TikTok
CLI03092,31,8980.29,RS,Instagram
CLI03093,51,14618.04,MG,Orgânico
CLI03094,37,6260.3,MG,Instagram
CLI03095,28,10036.19,MG,Instagram
CLI03096,33,3624.8,BA,TikTok
CLI03097,68,8407.48,SC,Google
CLI03098,48,5293.46,PR,Google
CLI03099,23,2256.86,SC,Instagram
CLI03100,36,8583.5,RJ,Google
CLI03101,54,9215.87,PE,Orgânico
CLI03102,21,4511.42,BA,Instagram
CLI03103,64,7896.85,RJ,TikTok
CLI03104,21,2327.38,BA,Instagram
CLI03105,37,8210.63,RJ,Instagram
CLI03106,27,6089.0,PR,Instagram
CLI03107,41,4567.61,PR,Google
CLI03108,52,6157.75,SP,Instagram
CLI03109,43,7884.46,PR,Orgânico
CLI03110,54,7747.32,RJ,Instagram
CLI03111,55,8563.05,PR,Orgânico
CLI03112,38,6630.75,PR,Orgânico
CLI03113,57,8365.84,PR,TikTok
CLI03114,56,8355.64,MG,Instagram
CLI03115,38,4433.38,BA,Instagram
CLI03116,27,7570.51,PE,TikTok
CLI03117,55,2899.81,RS,Orgânico
CLI03118,63,8552.71,PE,Orgânico
CLI03119,21,2973.58,RS,TikTok
CLI03120,62,10041.65,PR,Google
CLI03121,37,7382.71,MG,Orgânico
CLI03122,34,4819.28,RJ,Instagram
CLI03123,24,4022.29,SP,Orgânico
CLI03124,21,3456.39,BA,Instagram
CLI03125,46,5469.23,BA,Google
CLI03126,31,4035.17,PE,Google
CLI03127,20,2749.73,SC,TikTok
CLI03128,41,8736.38,RS,Orgânico
CLI03129,54,4205.94,SP,Google
CLI03130,33,9247.72,PE,Google
CLI03131,69,7568.64,BA,Orgânico
CLI03132,21,2955.32,SC,TikTok
CLI03133,41,5623.03,RS,Google
CLI03134,51,11557.23,RJ,Orgânico
CLI03135,47,3684.09,MG,Orgânico
CLI03136,35,2317.01,PR,TikTok
CLI03137,36,5970.5,MG,Orgânico
CLI03138,48,12919.84,SC,Google
CLI03139,36,5931.66,PE,Orgânico
CLI03140,66,12556.98,RS,TikTok
CLI03141,63,6207.63,PR,Google
CLI03142,36,6389.55,PE,Google
CLI03143,39,7813.3,SC,Orgânico
CLI03144,41,6560.58,BA,Google
CLI03145,62,5628.41,SC,Orgânico
CLI03146,29,5275.2,RS,Orgânico
CLI03147,47,6678.39,BA,Orgânico
CLI03148,55,5930.7,PR,TikTok
CLI03149,48,12418.17,SP,Instagram
CLI03150,53,9642.59,PE,Google
CLI03151,36,7942.18,SP,Orgânico
CLI03152,65,6825.2,RS,TikTok
CLI03153,62,7442.06,RS,Orgânico
CLI03154,53,7254.27,SC,Google
CLI03155,47,9011.72,RJ,Orgânico
CLI03156,66,9925.41,PE,Google
CLI03157,50,7909.25,MG,Orgânico
CLI03158,35,5123.84,SP,Instagram
CLI03159,69,10281.71,PR,Google
CLI03160,66,8100.21,SC,Orgânico
CLI03161,45,3677.49,MG,Google
CLI03162,64,1594.12,RS,Orgânico
CLI03163,28,5552.66,BA,Instagram
CLI03164,62,5511.58,MG,Google
CLI03165,50,9293.19,SC,Google
CLI03166,34,4153.2,MG,Orgânico
CLI03167,23,1965.5,RJ,Orgânico
CLI03168,21,3067.1,SC,Instagram
CLI03169,37,6357.86,RS,Google
CLI03170,65,10850.95,MG,Orgânico
CLI03171,64,12041.89,MG,Orgânico
CLI03172,44,6849.1,RS,Orgânico
CLI03173,32,6915.34,SP,Google
CLI03174,23,3373.16,MG,Instagram
CLI03175,64,12408.77,PE,Orgânico
CLI03176,31,3476.25,MG,TikTok
CLI03177,28,8413.94,BA,Instagram
CLI03178,56,2004.14,PE,Orgânico
CLI03179,26,6278.7,SP,Orgânico
CLI03180,43,4733.34,SC,Orgânico
CLI03181,33,4766.29,BA,Instagram
CLI03182,22,3796.56,PE,Instagram
CLI03183,69,3044.8,SP,Google
CLI03184,27,7567.65,PE,Instagram
CLI03185,67,7291.79,PR,Orgânico
CLI03186,20,3740.54,PR,Instagram
CLI03187,30,6263.05,PE,TikTok
CLI03188,60,4395.88,RJ,Google
CLI03189,66,4368.95,MG,Google
CLI03190,47,11448.25,RS,Instagram
CLI03191,62,5772.4,PR,Google
CLI03192,23,2364.09,SC,TikTok
CLI03193,34,4681.4,SC,TikTok
CLI03194,62,5903.16,RS,Orgânico
CLI03195,68,2885.15,PE,Instagram
CLI03196,36,7595.7,PR,Google
CLI03197,59,7829.58,SP,Orgânico
CLI03198,52,9491.99,BA,Orgânico
CLI03199,63,7393.26,RS,Google
CLI03200,43,2378.4,RJ,Google
CLI03201,68,3161.49,BA,Instagram
CLI03202,22,3622.08,PE,Instagram
CLI03203,46,14761.81,SP,Instagram
CLI03204,54,11698.35,RJ,Google
CLI03205,37,7353.78,RS,Orgânico
CLI03206,66,6020.83,PR,TikTok
CLI03207,38,6027.31,BA,Orgânico
CLI03208,27,6503.31,SP,TikTok
CLI03209,22,2159.65,PR,Orgânico
CLI03210,53,9208.35,RJ,Orgânico
CLI03211,23,2917.23,SC,Google
CLI03212,43,4662.21,PE,Orgânico
CLI03213,21,3033.52,RS,Google
CLI03214,56,8906.97,SP,Google
CLI03215,56,8132.07,PR,Google
CLI03216,67,5770.75,RJ,Orgânico
CLI03217,52,7659.28,SC,Orgânico
CLI03218,18,3133.19,SP,Instagram
CLI03219,41,4186.98,RJ,Orgânico
CLI03220,53,8266.73,SP,Google
CLI03221,23,2615.54,SP,Instagram
CLI03222,58,7308.98,BA,Orgânico
CLI03223,63,4472.36,MG,Google
CLI03224,61,9495.92,BA,Google
CLI03225,48,9911.48,PE,Google
CLI03226,37,4220.07,PR,Orgânico
CLI03227,41,5447.74,MG,Orgânico
CLI03228,42,3822.74,SP,Instagram
CLI03229,53,7310.85,RJ,Google
CLI03230,38,5588.7,PR,Instagram
CLI03231,47,5824.78,RJ,Orgânico
CLI03232,41,8793.89,BA,Orgânico
CLI03233,61,7324.4,RJ,Google
CLI03234,59,5470.02,RS,Orgânico
CLI03235,47,6945.35,SC,Orgânico
CLI03236,39,6886.75,SP,Google
CLI03237,45,10353.67,RJ,Google
CLI03238,24,3008.44,SP,Instagram
CLI03239,52,12168.83,MG,Google
CLI03240,45,5192.4,BA,Google
CLI03241,31,4300.41,RS,Instagram
CLI03242,27,7602.26,PE,Instagram
CLI03243,33,9419.41,RS,Instagram
CLI03244,33,7550.46,PE,TikTok
CLI03245,48,9058.42,PE,Orgânico
CLI03246,59,8404.92,PE,Orgânico
CLI03247,42,6289.26,MG,Orgânico
CLI03248,30,7746.34,RJ,TikTok
CLI03249,23,2781.59,PE,TikTok
CLI03250,61,5735.01,RS,Google
CLI03251,26,11644.0,SP,Instagram
CLI03252,62,8021.04,SC,Instagram
CLI03253,53,5663.99,PR,Orgânico
CLI03254,60,6527.69,BA,Google
CLI03255,37,4585.62,MG,Orgânico
CLI03256,35,6149.36,PE,Instagram
CLI03257,60,4774.01,BA,Google
CLI03258,38,9200.79,BA,Orgânico
CLI03259,21,2495.96,PE,Instagram
CLI03260,67,8556.03,MG,Google
CLI03261,50,7542.99,SC,Instagram
CLI03262,44,5991.5,RJ,Instagram
CLI03263,24,3867.6,PE,TikTok
CLI03264,23,2979.85,MG,TikTok
CLI03265,32,7152.39,MG,Instagram
CLI03266,35,8799.81,PR,Google
CLI03267,49,3284.71,SC,Orgânico
CLI03268,28,7021.46,SC,Instagram
CLI03269,37,5717.72,SP,Google
CLI03270,41,7028.27,SC,Orgânico
CLI03271,32,4367.63,RS,TikTok
CLI03272,65,6167.66,PR,TikTok
CLI03273,24,3741.01,RS,Instagram
CLI03274,38,2438.24,SC,Google
CLI03275,59,10918.37,SP,Google
CLI03276,43,8524.56,PR,Google
CLI03277,61,11450.26,MG,Orgânico
CLI03278,31,5836.18,PE,TikTok
CLI03279,54,4327.67,RJ,Orgânico
CLI03280,38,4861.88,MG,Google
CLI03281,35,2164.33,SP,Instagram
CLI03282,22,2982.38,PR,Instagram
CLI03283,20,1585.5,MG,TikTok
CLI03284,40,7633.25,PE,Google
CLI03285,43,4730.39,SP,Google
CLI03286,54,818.18,RS,Instagram
CLI03287,41,9292.57,BA,Orgânico
CLI03288,66,7662.39,MG,Orgânico
CLI03289,36,6957.0,BA,TikTok
CLI03290,68,7819.29,RJ,Orgânico
CLI03291,42,4278.52,RS,Orgânico
CLI03292,38,8708.42,MG,Google
CLI03293,29,5424.59,MG,Instagram
CLI03294,58,10543.28,MG,Orgânico
CLI03295,50,8866.2,SP,Google
CLI03296,67,3089.48,PR,Orgânico
CLI03297,21,3605.63,SC,Instagram
CLI03298,59,5543.77,SP,Google
CLI03299,24,406.79,RS,Instagram
CLI03300,39,8499.64,BA,Orgânico
CLI03301,50,9856.11,SC,Orgânico
CLI03302,34,4910.75,BA,TikTok
CLI03303,41,5456.0,RS,TikTok
CLI03304,51,3577.85,SC,Google
CLI03305,45,10302.12,MG,Orgânico
CLI03306,60,10499.51,RS,Orgânico
CLI03307,58,6258.49,RJ,Google
CLI03308,56,5247.26,SC,Orgânico
CLI03309,39,5449.64,RS,Orgânico
CLI03310,66,6417.94,PE,Google
CLI03311,34,6097.37,RS,TikTok
CLI03312,51,12080.34,SC,Google
CLI03313,23,3086.16,MG,Google
CLI03314,63,3153.75,PE,Google
CLI03315,23,3514.94,RJ,Google
CLI03316,51,11898.92,BA,Orgânico
CLI03317,18,4765.18,MG,TikTok
CLI03318,27,3063.96,BA,Instagram
CLI03319,38,7966.36,SC,Orgânico
CLI03320,22,3989.47,RS,TikTok
CLI03321,19,2567.7,PE,Orgânico
CLI03322,39,8091.61,SP,Google
CLI03323,65,11152.45,BA,Orgânico
CLI03324,19,2642.69,RS,Google
CLI03325,27,6139.56,BA,Orgânico
CLI03326,51,7859.41,PE,Google
CLI03327,33,5474.3,BA,TikTok
CLI03328,65,8868.34,SC,Instagram
CLI03329,68,6880.35,SP,TikTok
CLI03330,56,6543.64,PE,Google
CLI03331,39,7582.31,PR,Orgânico
CLI03332,29,6913.54,RJ,TikTok
CLI03333,41,671.8,RS,Google
CLI03334,64,6686.46,BA,Orgânico
CLI03335,57,4994.56,BA,Orgânico
CLI03336,55,5298.41,PR,Orgânico
CLI03337,27,5658.81,PE,Orgânico
CLI03338,52,10644.99,PE,Orgânico
CLI03339,68,7018.65,MG,Google
CLI03340,66,6702.56,SC,Orgânico
CLI03341,49,5439.06,PE,Google
CLI03342,24,3359.55,PR,TikTok
CLI03343,38,6831.85,RJ,Orgânico
CLI03344,37,3818.49,SP,Google
CLI03345,43,4497.95,SP,Orgânico
CLI03346,21,4748.58,MG,Instagram
CLI03347,63,4503.92,PE,Google
CLI03348,69,5011.6,BA,Instagram
CLI03349,39,4971.17,MG,Orgânico
CLI03350,32,7820.98,SC,Instagram
CLI03351,57,6768.91,BA,Orgânico
CLI03352,38,8154.72,PR,Orgânico
CLI03353,32,5478.26,SC,TikTok
CLI03354,39,9368.34,SP,Orgânico
CLI03355,69,13065.22,PE,Google
CLI03356,45,9974.11,SP,Google
CLI03357,31,5277.07,RS,Instagram
CLI03358,44,5241.04,PR,Google
CLI03359,58,7543.1,SC,Google
CLI03360,57,12063.02,BA,Google
CLI03361,45,14635.19,MG,Orgânico
CLI03362,43,4524.75,PE,Google
CLI03363,66,8283.65,PE,Orgânico
CLI03364,19,1920.32,PR,TikTok
CLI03365,42,4196.87,RS,Orgânico
CLI03366,20,2680.14,MG,TikTok
CLI03367,25,3254.42,BA,Google
CLI03368,61,5145.23,PR,Google
CLI03369,50,5969.63,MG,Google
CLI03370,59,13381.01,RJ,Google
CLI03371,69,11366.45,SP,Google
CLI03372,52,9322.65,RS,Orgânico
CLI03373,23,3091.95,PR,Instagram
CLI03374,56,2323.66,RS,TikTok
CLI03375,69,10184.55,BA,Orgânico
CLI03376,40,6670.44,BA,Google
CLI03377,42,7887.54,RJ,Google
CLI03378,67,10295.71,PE,Google
CLI03379,60,3727.78,PR,Google
CLI03380,36,5677.75,SP,Google
CLI03381,22,2848.65,RS,Google
CLI03382,68,4978.85,SP,Google
CLI03383,28,5116.62,MG,TikTok
CLI03384,29,4708.3,RS,Google
CLI03385,27,2546.39,SP,Google
CLI03386,25,7643.23,RS,Instagram
CLI03387,41,1303.86,RS,Google
CLI03388,45,9042.8,BA,Google
CLI03389,58,7321.0,SP,Orgânico
CLI03390,53,8342.38,SP,Orgânico
CLI03391,54,6489.33,SC,Google
CLI03392,38,4197.79,SC,Orgânico
CLI03393,25,5727.81,SP,TikTok
CLI03394,26,5604.94,BA,Google
CLI03395,64,6856.25,RS,Orgânico
CLI03396,32,5838.02,BA,Orgânico
CLI03397,65,8716.47,RS,Orgânico
CLI03398,63,10893.31,SC,Google
CLI03399,57,4725.24,BA,Google
CLI03400,35,5948.46,PR,TikTok
CLI03401,59,476.52,RS,Orgânico
CLI03402,37,8032.58,RJ,Orgânico
CLI03403,23,2196.74,RJ,Instagram
CLI03404,29,5337.9,SC,Instagram
CLI03405,19,3121.33,BA,TikTok
CLI03406,24,2181.0,RJ,TikTok
CLI03407,33,4067.75,SC,Instagram
CLI03408,20,1475.01,MG,TikTok
CLI03409,62,4864.22,PE,Google
CLI03410,20,4768.55,RS,TikTok
CLI03411,44,7374.35,SP,TikTok
CLI03412,67,5444.6,RJ,Orgânico
CLI03413,60,8467.06,SP,Orgânico
CLI03414,57,5195.16,PE,Google
CLI03415,55,9565.38,BA,Orgânico
CLI03416,50,4055.16,RJ,Google
CLI03417,45,6981.18,PE,Orgânico
CLI03418,18,3826.13,PR,TikTok
CLI03419,25,6767.31,PR,TikTok
